point,waveType,dacVoltage,pulse,rawSensor1,rawSensor2,sensor1,sensor2,voltage1,voltage2,gasType,ppm
189,0,0.0,0,19066,4626,19066,4626,2.38325,0.57825,MixedAir,0.0
190,0,0.0,0,19181,4650,19181,4650,2.39763,0.58125,MixedAir,0.0
191,0,0.0,0,19030,4636,19030,4636,2.37875,0.5795,MixedAir,0.0
192,0,0.0,0,19150,4643,19150,4643,2.39375,0.58038,MixedAir,0.0
193,0,0.0,0,19108,4709,19108,4709,2.3885,0.58863,MixedAir,0.0
194,0,0.0,0,19021,4690,19021,4690,2.37763,0.58625,MixedAir,0.0
195,0,0.0,0,19070,4661,19070,4661,2.38375,0.58263,MixedAir,0.0
196,0,0.0,0,18946,4667,18946,4667,2.36825,0.58338,MixedAir,0.0
197,0,0.0,0,18905,4630,18905,4630,2.36313,0.57875,MixedAir,0.0
198,0,0.0,0,18901,4630,18901,4630,2.36263,0.57875,MixedAir,0.0
199,0,0.0,0,19004,4641,19004,4641,2.3755,0.58013,MixedAir,0.0
200,0,0.0,0,18950,4676,18950,4676,2.36875,0.5845,MixedAir,0.0
201,0,0.0,0,18975,4705,18975,4705,2.37188,0.58813,MixedAir,0.0
202,0,0.0,0,18966,4711,18966,4711,2.37075,0.58888,MixedAir,0.0
203,0,0.0,0,18816,4708,18816,4708,2.352,0.5885,MixedAir,0.0
204,0,0.0,0,18793,4706,18793,4706,2.34913,0.58825,MixedAir,0.0
205,0,0.0,0,18826,4696,18826,4696,2.35325,0.587,MixedAir,0.0
206,0,0.0,0,18906,4684,18906,4684,2.36325,0.5855,MixedAir,0.0
207,0,0.0,0,18888,4644,18888,4644,2.361,0.5805,MixedAir,0.0
208,0,0.0,0,18730,4662,18730,4662,2.34125,0.58275,MixedAir,0.0
209,0,0.0,0,18719,4688,18719,4688,2.33988,0.586,MixedAir,0.0
210,0,0.0,0,18717,4634,18717,4634,2.33963,0.57925,MixedAir,0.0
211,0,0.0,0,18845,4638,18845,4638,2.35563,0.57975,MixedAir,0.0
212,0,0.0,0,18819,4647,18819,4647,2.35238,0.58088,MixedAir,0.0
213,0,0.0,0,18837,4662,18837,4662,2.35463,0.58275,MixedAir,0.0
214,0,0.0,0,18822,4651,18822,4651,2.35275,0.58138,MixedAir,0.0
215,0,0.0,0,18669,4663,18669,4663,2.33363,0.58288,MixedAir,0.0
216,0,0.0,0,18663,4634,18663,4634,2.33288,0.57925,MixedAir,0.0
217,0,0.0,0,18731,4646,18731,4646,2.34138,0.58075,MixedAir,0.0
218,0,0.0,0,18645,4655,18645,4655,2.33063,0.58188,MixedAir,0.0
219,0,0.0,0,18787,4660,18787,4660,2.34838,0.5825,MixedAir,0.0
220,0,0.0,0,18777,4658,18777,4658,2.34713,0.58225,MixedAir,0.0
221,0,0.0,0,18772,4662,18772,4662,2.3465,0.58275,MixedAir,0.0
222,0,0.0,0,18767,4673,18767,4673,2.34588,0.58413,MixedAir,0.0
223,0,0.0,0,18755,4709,18755,4709,2.34438,0.58863,MixedAir,0.0
224,0,0.0,0,18749,4693,18749,4693,2.34363,0.58663,MixedAir,0.0
225,0,0.0,0,18609,4660,18609,4660,2.32613,0.5825,MixedAir,0.0
226,0,0.0,0,18744,4685,18744,4685,2.343,0.58563,MixedAir,0.0
227,0,0.0,0,18595,4709,18595,4709,2.32438,0.58863,MixedAir,0.0
228,0,0.0,0,18718,4707,18718,4707,2.33975,0.58838,MixedAir,0.0
229,0,0.0,0,18725,4643,18725,4643,2.34063,0.58038,MixedAir,0.0
230,0,0.0,0,18664,4630,18664,4630,2.333,0.57875,MixedAir,0.0
231,0,0.0,0,18713,4643,18713,4643,2.33913,0.58038,MixedAir,0.0
232,0,0.0,0,18658,4637,18658,4637,2.33225,0.57963,MixedAir,0.0
233,0,0.0,0,18703,4641,18703,4641,2.33788,0.58013,MixedAir,0.0
234,0,0.0,0,18568,4656,18568,4656,2.321,0.582,MixedAir,0.0
235,0,0.0,0,18697,4677,18697,4677,2.33713,0.58463,MixedAir,0.0
236,0,0.0,0,18681,4714,18681,4714,2.33513,0.58925,MixedAir,0.0
237,0,0.0,0,18680,4688,18680,4688,2.335,0.586,MixedAir,0.0
238,0,0.0,0,18672,4688,18672,4688,2.334,0.586,MixedAir,0.0
239,0,0.0,0,18524,4654,18524,4654,2.3155,0.58175,MixedAir,0.0
240,0,0.0,0,18673,4635,18673,4635,2.33413,0.57938,MixedAir,0.0
241,0,0.0,0,18532,4633,18532,4633,2.3165,0.57913,MixedAir,0.0
242,0,0.0,0,18674,4660,18674,4660,2.33425,0.5825,MixedAir,0.0
243,0,0.0,0,18531,4653,18531,4653,2.31638,0.58163,MixedAir,0.0
244,0,0.0,0,18665,4630,18665,4630,2.33313,0.57875,MixedAir,0.0
245,0,0.0,0,18520,4640,18520,4640,2.315,0.58,MixedAir,0.0
246,0,0.0,0,18646,4633,18646,4633,2.33075,0.57913,MixedAir,0.0
247,0,0.0,0,18555,4654,18555,4654,2.31938,0.58175,MixedAir,0.0
248,0,0.0,0,18653,4648,18653,4648,2.33163,0.581,MixedAir,0.0
249,0,0.0,0,18648,4708,18648,4708,2.331,0.5885,MixedAir,0.0
0,0,3.3,255,17310,4721,17310,4721,2.16375,0.59013,MixedAir,0.0
1,0,3.3,255,17442,4661,17442,4661,2.18025,0.58263,MixedAir,0.0
2,0,3.3,255,17885,4663,17885,4663,2.23563,0.58288,MixedAir,0.0
3,0,3.3,255,18035,4650,18035,4650,2.25438,0.58125,MixedAir,0.0
4,0,3.3,255,18719,4713,18719,4713,2.33988,0.58913,MixedAir,0.0
5,0,3.3,255,18818,4722,18818,4722,2.35225,0.59025,MixedAir,0.0
6,0,3.3,255,19189,4664,19189,4664,2.39863,0.583,MixedAir,0.0
7,0,3.3,255,19432,4658,19432,4658,2.429,0.58225,MixedAir,0.0
8,0,3.3,255,19486,4649,19486,4649,2.43575,0.58113,MixedAir,0.0
9,0,3.3,255,19844,4671,19844,4671,2.4805,0.58388,MixedAir,0.0
10,0,3.3,255,19887,4653,19887,4653,2.48588,0.58163,MixedAir,0.0
11,0,3.3,255,20227,4661,20227,4661,2.52838,0.58263,MixedAir,0.0
12,0,3.3,255,20347,4711,20347,4711,2.54338,0.58888,MixedAir,0.0
13,0,3.3,255,20575,4687,20575,4687,2.57188,0.58588,MixedAir,0.0
14,0,3.3,255,20661,4694,20661,4694,2.58263,0.58675,MixedAir,0.0
15,0,3.3,255,20887,4708,20887,4708,2.61088,0.5885,MixedAir,0.0
16,0,3.3,255,20991,4688,20991,4688,2.62388,0.586,MixedAir,0.0
17,0,3.3,255,21173,4658,21173,4658,2.64663,0.58225,MixedAir,0.0
18,0,3.3,255,21313,4724,21313,4724,2.66413,0.5905,MixedAir,0.0
19,0,3.3,255,21457,4661,21457,4661,2.68213,0.58263,MixedAir,0.0
20,0,3.3,255,21573,4646,21573,4646,2.69663,0.58075,MixedAir,0.0
21,0,3.3,255,21529,4719,21529,4719,2.69113,0.58988,MixedAir,0.0
22,0,3.3,255,21800,4721,21800,4721,2.725,0.59013,MixedAir,0.0
23,0,3.3,255,21749,4657,21749,4657,2.71863,0.58213,MixedAir,0.0
24,0,3.3,255,22007,4720,22007,4720,2.75088,0.59,MixedAir,0.0
25,0,3.3,255,22076,4684,22076,4684,2.7595,0.5855,MixedAir,0.0
26,0,3.3,255,22033,4667,22033,4667,2.75413,0.58338,MixedAir,0.0
27,0,3.3,255,22292,4683,22292,4683,2.7865,0.58538,MixedAir,0.0
28,0,3.3,255,22212,4674,22212,4674,2.7765,0.58425,MixedAir,0.0
29,0,3.3,255,22470,4710,22470,4710,2.80875,0.58875,MixedAir,0.0
30,0,3.3,255,22599,4708,22599,4708,2.82488,0.5885,MixedAir,0.0
31,0,3.3,255,22682,4659,22682,4659,2.83525,0.58238,MixedAir,0.0
32,0,3.3,255,22754,4657,22754,4657,2.84425,0.58213,MixedAir,0.0
33,0,3.3,255,22663,4721,22663,4721,2.83288,0.59013,MixedAir,0.0
34,0,3.3,255,22870,4676,22870,4676,2.85875,0.5845,MixedAir,0.0
35,0,3.3,255,22928,4725,22928,4725,2.866,0.59063,MixedAir,0.0
36,0,3.3,255,22987,4658,22987,4658,2.87338,0.58225,MixedAir,0.0
37,0,3.3,255,23045,4659,23045,4659,2.88063,0.58238,MixedAir,0.0
38,0,3.3,255,22928,4719,22928,4719,2.866,0.58988,MixedAir,0.0
39,0,3.3,255,23125,4680,23125,4680,2.89063,0.585,MixedAir,0.0
40,0,3.3,255,23204,4678,23204,4678,2.9005,0.58475,MixedAir,0.0
41,0,3.3,255,23248,4660,23248,4660,2.906,0.5825,MixedAir,0.0
42,0,3.3,255,23286,4665,23286,4665,2.91075,0.58313,MixedAir,0.0
43,0,3.3,255,23154,4676,23154,4676,2.89425,0.5845,MixedAir,0.0
44,0,3.3,255,23182,4688,23182,4688,2.89775,0.586,MixedAir,0.0
45,0,3.3,255,23398,4722,23398,4722,2.92475,0.59025,MixedAir,0.0
46,0,3.3,255,23261,4704,23261,4704,2.90763,0.588,MixedAir,0.0
47,0,3.3,255,23461,4694,23461,4694,2.93263,0.58675,MixedAir,0.0
48,0,3.3,255,23479,4658,23479,4658,2.93488,0.58225,MixedAir,0.0
49,0,3.3,255,23515,4659,23515,4659,2.93938,0.58238,MixedAir,0.0
50,0,3.3,255,23370,4648,23370,4648,2.92125,0.581,MixedAir,0.0
51,0,3.3,255,23574,4675,23574,4675,2.94675,0.58438,MixedAir,0.0
52,0,3.3,255,23421,4653,23421,4653,2.92763,0.58163,MixedAir,0.0
53,0,3.3,255,23612,4702,23612,4702,2.9515,0.58775,MixedAir,0.0
54,0,3.3,255,23631,4725,23631,4725,2.95388,0.59063,MixedAir,0.0
55,0,3.3,255,23632,4716,23632,4716,2.954,0.5895,MixedAir,0.0
56,0,3.3,255,23503,4650,23503,4650,2.93788,0.58125,MixedAir,0.0
57,0,3.3,255,23690,4724,23690,4724,2.96125,0.5905,MixedAir,0.0
58,0,3.3,255,23541,4689,23541,4689,2.94263,0.58613,MixedAir,0.0
59,0,3.3,255,23725,4653,23725,4653,2.96563,0.58163,MixedAir,0.0
60,0,3.3,255,23563,4662,23563,4662,2.94538,0.58275,MixedAir,0.0
61,0,3.3,255,23746,4680,23746,4680,2.96825,0.585,MixedAir,0.0
62,0,3.3,255,23775,4645,23775,4645,2.97188,0.58063,MixedAir,0.0
63,0,3.3,255,23699,4724,23699,4724,2.96238,0.5905,MixedAir,0.0
64,0,3.3,255,23801,4714,23801,4714,2.97513,0.58925,MixedAir,0.0
65,0,3.3,255,23815,4653,23815,4653,2.97688,0.58163,MixedAir,0.0
66,0,3.3,255,23815,4677,23815,4677,2.97688,0.58463,MixedAir,0.0
67,0,3.3,255,23834,4712,23834,4712,2.97925,0.589,MixedAir,0.0
68,0,3.3,255,23673,4663,23673,4663,2.95913,0.58288,MixedAir,0.0
69,0,3.3,255,23857,4663,23857,4663,2.98213,0.58288,MixedAir,0.0
70,0,3.3,255,23863,4726,23863,4726,2.98288,0.59075,MixedAir,0.0
71,0,3.3,255,23877,4699,23877,4699,2.98463,0.58738,MixedAir,0.0
72,0,3.3,255,23882,4661,23882,4661,2.98525,0.58263,MixedAir,0.0
73,0,3.3,255,23890,4716,23890,4716,2.98625,0.5895,MixedAir,0.0
74,0,3.3,255,23824,4722,23824,4722,2.978,0.59025,MixedAir,0.0
75,0,3.3,255,23914,4673,23914,4673,2.98925,0.58413,MixedAir,0.0
76,0,3.3,255,23747,4658,23747,4658,2.96838,0.58225,MixedAir,0.0
77,0,3.3,255,23918,4722,23918,4722,2.98975,0.59025,MixedAir,0.0
78,0,3.3,255,23926,4725,23926,4725,2.99075,0.59063,MixedAir,0.0
79,0,3.3,255,23940,4652,23940,4652,2.9925,0.5815,MixedAir,0.0
80,0,3.3,255,23940,4660,23940,4660,2.9925,0.5825,MixedAir,0.0
179,0,0.0,0,19399,4709,19399,4709,2.42488,0.58863,MixedAir,0.0
180,0,0.0,0,19326,4642,19326,4642,2.41575,0.58025,MixedAir,0.0
181,0,0.0,0,19274,4657,19274,4657,2.40925,0.58213,MixedAir,0.0
182,0,0.0,0,19248,4649,19248,4649,2.406,0.58113,MixedAir,0.0
183,0,0.0,0,19214,4678,19214,4678,2.40175,0.58475,MixedAir,0.0
184,0,0.0,0,19331,4682,19331,4682,2.41638,0.58525,MixedAir,0.0
185,0,0.0,0,19157,4654,19157,4654,2.39463,0.58175,MixedAir,0.0
186,0,0.0,0,19276,4631,19276,4631,2.4095,0.57888,MixedAir,0.0
187,0,0.0,0,19119,4644,19119,4644,2.38988,0.5805,MixedAir,0.0
188,0,0.0,0,19237,4639,19237,4639,2.40463,0.57988,MixedAir,0.0
189,0,0.0,0,19066,4626,19066,4626,2.38325,0.57825,MixedAir,0.0
190,0,0.0,0,19181,4650,19181,4650,2.39763,0.58125,MixedAir,0.0
191,0,0.0,0,19030,4636,19030,4636,2.37875,0.5795,MixedAir,0.0
192,0,0.0,0,19150,4643,19150,4643,2.39375,0.58038,MixedAir,0.0
193,0,0.0,0,19108,4709,19108,4709,2.3885,0.58863,MixedAir,0.0
194,0,0.0,0,19021,4690,19021,4690,2.37763,0.58625,MixedAir,0.0
195,0,0.0,0,19070,4661,19070,4661,2.38375,0.58263,MixedAir,0.0
196,0,0.0,0,18946,4667,18946,4667,2.36825,0.58338,MixedAir,0.0
197,0,0.0,0,18905,4630,18905,4630,2.36313,0.57875,MixedAir,0.0
198,0,0.0,0,18901,4630,18901,4630,2.36263,0.57875,MixedAir,0.0
199,0,0.0,0,19004,4641,19004,4641,2.3755,0.58013,MixedAir,0.0
200,0,0.0,0,18950,4676,18950,4676,2.36875,0.5845,MixedAir,0.0
201,0,0.0,0,18975,4705,18975,4705,2.37188,0.58813,MixedAir,0.0
202,0,0.0,0,18966,4711,18966,4711,2.37075,0.58888,MixedAir,0.0
203,0,0.0,0,18816,4708,18816,4708,2.352,0.5885,MixedAir,0.0
204,0,0.0,0,18793,4706,18793,4706,2.34913,0.58825,MixedAir,0.0
205,0,0.0,0,18826,4696,18826,4696,2.35325,0.587,MixedAir,0.0
206,0,0.0,0,18906,4684,18906,4684,2.36325,0.5855,MixedAir,0.0
207,0,0.0,0,18888,4644,18888,4644,2.361,0.5805,MixedAir,0.0
208,0,0.0,0,18730,4662,18730,4662,2.34125,0.58275,MixedAir,0.0
209,0,0.0,0,18719,4688,18719,4688,2.33988,0.586,MixedAir,0.0
210,0,0.0,0,18717,4634,18717,4634,2.33963,0.57925,MixedAir,0.0
211,0,0.0,0,18845,4638,18845,4638,2.35563,0.57975,MixedAir,0.0
212,0,0.0,0,18819,4647,18819,4647,2.35238,0.58088,MixedAir,0.0
213,0,0.0,0,18837,4662,18837,4662,2.35463,0.58275,MixedAir,0.0
214,0,0.0,0,18822,4651,18822,4651,2.35275,0.58138,MixedAir,0.0
215,0,0.0,0,18669,4663,18669,4663,2.33363,0.58288,MixedAir,0.0
216,0,0.0,0,18663,4634,18663,4634,2.33288,0.57925,MixedAir,0.0
217,0,0.0,0,18731,4646,18731,4646,2.34138,0.58075,MixedAir,0.0
218,0,0.0,0,18645,4655,18645,4655,2.33063,0.58188,MixedAir,0.0
219,0,0.0,0,18787,4660,18787,4660,2.34838,0.5825,MixedAir,0.0
220,0,0.0,0,18777,4658,18777,4658,2.34713,0.58225,MixedAir,0.0
221,0,0.0,0,18772,4662,18772,4662,2.3465,0.58275,MixedAir,0.0
222,0,0.0,0,18767,4673,18767,4673,2.34588,0.58413,MixedAir,0.0
223,0,0.0,0,18755,4709,18755,4709,2.34438,0.58863,MixedAir,0.0
224,0,0.0,0,18749,4693,18749,4693,2.34363,0.58663,MixedAir,0.0
225,0,0.0,0,18609,4660,18609,4660,2.32613,0.5825,MixedAir,0.0
226,0,0.0,0,18744,4685,18744,4685,2.343,0.58563,MixedAir,0.0
227,0,0.0,0,18595,4709,18595,4709,2.32438,0.58863,MixedAir,0.0
228,0,0.0,0,18718,4707,18718,4707,2.33975,0.58838,MixedAir,0.0
229,0,0.0,0,18725,4643,18725,4643,2.34063,0.58038,MixedAir,0.0
230,0,0.0,0,18664,4630,18664,4630,2.333,0.57875,MixedAir,0.0
231,0,0.0,0,18713,4643,18713,4643,2.33913,0.58038,MixedAir,0.0
232,0,0.0,0,18658,4637,18658,4637,2.33225,0.57963,MixedAir,0.0
233,0,0.0,0,18703,4641,18703,4641,2.33788,0.58013,MixedAir,0.0
234,0,0.0,0,18568,4656,18568,4656,2.321,0.582,MixedAir,0.0
235,0,0.0,0,18697,4677,18697,4677,2.33713,0.58463,MixedAir,0.0
236,0,0.0,0,18681,4714,18681,4714,2.33513,0.58925,MixedAir,0.0
237,0,0.0,0,18680,4688,18680,4688,2.335,0.586,MixedAir,0.0
238,0,0.0,0,18672,4688,18672,4688,2.334,0.586,MixedAir,0.0
239,0,0.0,0,18524,4654,18524,4654,2.3155,0.58175,MixedAir,0.0
240,0,0.0,0,18673,4635,18673,4635,2.33413,0.57938,MixedAir,0.0
241,0,0.0,0,18532,4633,18532,4633,2.3165,0.57913,MixedAir,0.0
242,0,0.0,0,18674,4660,18674,4660,2.33425,0.5825,MixedAir,0.0
243,0,0.0,0,18531,4653,18531,4653,2.31638,0.58163,MixedAir,0.0
244,0,0.0,0,18665,4630,18665,4630,2.33313,0.57875,MixedAir,0.0
245,0,0.0,0,18520,4640,18520,4640,2.315,0.58,MixedAir,0.0
246,0,0.0,0,18646,4633,18646,4633,2.33075,0.57913,MixedAir,0.0
247,0,0.0,0,18555,4654,18555,4654,2.31938,0.58175,MixedAir,0.0
248,0,0.0,0,18653,4648,18653,4648,2.33163,0.581,MixedAir,0.0
249,0,0.0,0,18648,4708,18648,4708,2.331,0.5885,MixedAir,0.0
0,0,3.3,255,17310,4721,17310,4721,2.16375,0.59013,MixedAir,0.0
1,0,3.3,255,17442,4661,17442,4661,2.18025,0.58263,MixedAir,0.0
2,0,3.3,255,17885,4663,17885,4663,2.23563,0.58288,MixedAir,0.0
3,0,3.3,255,18035,4650,18035,4650,2.25438,0.58125,MixedAir,0.0
4,0,3.3,255,18719,4713,18719,4713,2.33988,0.58913,MixedAir,0.0
5,0,3.3,255,18818,4722,18818,4722,2.35225,0.59025,MixedAir,0.0
6,0,3.3,255,19189,4664,19189,4664,2.39863,0.583,MixedAir,0.0
7,0,3.3,255,19432,4658,19432,4658,2.429,0.58225,MixedAir,0.0
8,0,3.3,255,19486,4649,19486,4649,2.43575,0.58113,MixedAir,0.0
9,0,3.3,255,19844,4671,19844,4671,2.4805,0.58388,MixedAir,0.0
10,0,3.3,255,19887,4653,19887,4653,2.48588,0.58163,MixedAir,0.0
11,0,3.3,255,20227,4661,20227,4661,2.52838,0.58263,MixedAir,0.0
12,0,3.3,255,20347,4711,20347,4711,2.54338,0.58888,MixedAir,0.0
13,0,3.3,255,20575,4687,20575,4687,2.57188,0.58588,MixedAir,0.0
14,0,3.3,255,20661,4694,20661,4694,2.58263,0.58675,MixedAir,0.0
15,0,3.3,255,20887,4708,20887,4708,2.61088,0.5885,MixedAir,0.0
16,0,3.3,255,20991,4688,20991,4688,2.62388,0.586,MixedAir,0.0
17,0,3.3,255,21173,4658,21173,4658,2.64663,0.58225,MixedAir,0.0
18,0,3.3,255,21313,4724,21313,4724,2.66413,0.5905,MixedAir,0.0
19,0,3.3,255,21457,4661,21457,4661,2.68213,0.58263,MixedAir,0.0
20,0,3.3,255,21573,4646,21573,4646,2.69663,0.58075,MixedAir,0.0
21,0,3.3,255,21529,4719,21529,4719,2.69113,0.58988,MixedAir,0.0
22,0,3.3,255,21800,4721,21800,4721,2.725,0.59013,MixedAir,0.0
23,0,3.3,255,21749,4657,21749,4657,2.71863,0.58213,MixedAir,0.0
24,0,3.3,255,22007,4720,22007,4720,2.75088,0.59,MixedAir,0.0
25,0,3.3,255,22076,4684,22076,4684,2.7595,0.5855,MixedAir,0.0
26,0,3.3,255,22033,4667,22033,4667,2.75413,0.58338,MixedAir,0.0
27,0,3.3,255,22292,4683,22292,4683,2.7865,0.58538,MixedAir,0.0
28,0,3.3,255,22212,4674,22212,4674,2.7765,0.58425,MixedAir,0.0
29,0,3.3,255,22470,4710,22470,4710,2.80875,0.58875,MixedAir,0.0
30,0,3.3,255,22599,4708,22599,4708,2.82488,0.5885,MixedAir,0.0
31,0,3.3,255,22682,4659,22682,4659,2.83525,0.58238,MixedAir,0.0
32,0,3.3,255,22754,4657,22754,4657,2.84425,0.58213,MixedAir,0.0
33,0,3.3,255,22663,4721,22663,4721,2.83288,0.59013,MixedAir,0.0
34,0,3.3,255,22870,4676,22870,4676,2.85875,0.5845,MixedAir,0.0
35,0,3.3,255,22928,4725,22928,4725,2.866,0.59063,MixedAir,0.0
36,0,3.3,255,22987,4658,22987,4658,2.87338,0.58225,MixedAir,0.0
37,0,3.3,255,23045,4659,23045,4659,2.88063,0.58238,MixedAir,0.0
38,0,3.3,255,22928,4719,22928,4719,2.866,0.58988,MixedAir,0.0
39,0,3.3,255,23125,4680,23125,4680,2.89063,0.585,MixedAir,0.0
40,0,3.3,255,23204,4678,23204,4678,2.9005,0.58475,MixedAir,0.0
41,0,3.3,255,23248,4660,23248,4660,2.906,0.5825,MixedAir,0.0
42,0,3.3,255,23286,4665,23286,4665,2.91075,0.58313,MixedAir,0.0
43,0,3.3,255,23154,4676,23154,4676,2.89425,0.5845,MixedAir,0.0
44,0,3.3,255,23182,4688,23182,4688,2.89775,0.586,MixedAir,0.0
45,0,3.3,255,23398,4722,23398,4722,2.92475,0.59025,MixedAir,0.0
46,0,3.3,255,23261,4704,23261,4704,2.90763,0.588,MixedAir,0.0
47,0,3.3,255,23461,4694,23461,4694,2.93263,0.58675,MixedAir,0.0
48,0,3.3,255,23479,4658,23479,4658,2.93488,0.58225,MixedAir,0.0
49,0,3.3,255,23515,4659,23515,4659,2.93938,0.58238,MixedAir,0.0
50,0,3.3,255,23370,4648,23370,4648,2.92125,0.581,MixedAir,0.0
51,0,3.3,255,23574,4675,23574,4675,2.94675,0.58438,MixedAir,0.0
52,0,3.3,255,23421,4653,23421,4653,2.92763,0.58163,MixedAir,0.0
53,0,3.3,255,23612,4702,23612,4702,2.9515,0.58775,MixedAir,0.0
54,0,3.3,255,23631,4725,23631,4725,2.95388,0.59063,MixedAir,0.0
55,0,3.3,255,23632,4716,23632,4716,2.954,0.5895,MixedAir,0.0
56,0,3.3,255,23503,4650,23503,4650,2.93788,0.58125,MixedAir,0.0
57,0,3.3,255,23690,4724,23690,4724,2.96125,0.5905,MixedAir,0.0
58,0,3.3,255,23541,4689,23541,4689,2.94263,0.58613,MixedAir,0.0
59,0,3.3,255,23725,4653,23725,4653,2.96563,0.58163,MixedAir,0.0
60,0,3.3,255,23563,4662,23563,4662,2.94538,0.58275,MixedAir,0.0
61,0,3.3,255,23746,4680,23746,4680,2.96825,0.585,MixedAir,0.0
62,0,3.3,255,23775,4645,23775,4645,2.97188,0.58063,MixedAir,0.0
63,0,3.3,255,23699,4724,23699,4724,2.96238,0.5905,MixedAir,0.0
64,0,3.3,255,23801,4714,23801,4714,2.97513,0.58925,MixedAir,0.0
65,0,3.3,255,23815,4653,23815,4653,2.97688,0.58163,MixedAir,0.0
66,0,3.3,255,23815,4677,23815,4677,2.97688,0.58463,MixedAir,0.0
67,0,3.3,255,23834,4712,23834,4712,2.97925,0.589,MixedAir,0.0
68,0,3.3,255,23673,4663,23673,4663,2.95913,0.58288,MixedAir,0.0
69,0,3.3,255,23857,4663,23857,4663,2.98213,0.58288,MixedAir,0.0
70,0,3.3,255,23863,4726,23863,4726,2.98288,0.59075,MixedAir,0.0
71,0,3.3,255,23877,4699,23877,4699,2.98463,0.58738,MixedAir,0.0
72,0,3.3,255,23882,4661,23882,4661,2.98525,0.58263,MixedAir,0.0
73,0,3.3,255,23890,4716,23890,4716,2.98625,0.5895,MixedAir,0.0
74,0,3.3,255,23824,4722,23824,4722,2.978,0.59025,MixedAir,0.0
75,0,3.3,255,23914,4673,23914,4673,2.98925,0.58413,MixedAir,0.0
76,0,3.3,255,23747,4658,23747,4658,2.96838,0.58225,MixedAir,0.0
77,0,3.3,255,23918,4722,23918,4722,2.98975,0.59025,MixedAir,0.0
78,0,3.3,255,23926,4725,23926,4725,2.99075,0.59063,MixedAir,0.0
79,0,3.3,255,23940,4652,23940,4652,2.9925,0.5815,MixedAir,0.0
80,0,3.3,255,23940,4660,23940,4660,2.9925,0.5825,MixedAir,0.0
81,0,3.3,255,23945,4721,23945,4721,2.99313,0.59013,MixedAir,0.0
82,0,3.3,255,23959,4721,23959,4721,2.99488,0.59013,MixedAir,0.0
83,0,3.3,255,23788,4673,23788,4673,2.9735,0.58413,MixedAir,0.0
84,0,3.3,255,23962,4650,23962,4650,2.99525,0.58125,MixedAir,0.0
81,0,3.3,255,23945,4721,23945,4721,2.99313,0.59013,MixedAir,0.0
82,0,3.3,255,23959,4721,23959,4721,2.99488,0.59013,MixedAir,0.0
83,0,3.3,255,23788,4673,23788,4673,2.9735,0.58413,MixedAir,0.0
84,0,3.3,255,23962,4650,23962,4650,2.99525,0.58125,MixedAir,0.0
85,0,3.3,255,23855,4711,23855,4711,2.98188,0.58888,MixedAir,0.0
86,0,3.3,255,23805,4699,23805,4699,2.97563,0.58738,MixedAir,0.0
87,0,3.3,255,23961,4666,23961,4666,2.99513,0.58325,MixedAir,0.0
88,0,3.3,255,23986,4659,23986,4659,2.99825,0.58238,MixedAir,0.0
89,0,3.3,255,23993,4654,23993,4654,2.99913,0.58175,MixedAir,0.0
90,0,3.3,255,23970,4682,23970,4682,2.99625,0.58525,MixedAir,0.0
91,0,3.3,255,24004,4677,24004,4677,3.0005,0.58463,MixedAir,0.0
92,0,3.3,255,23830,4640,23830,4640,2.97875,0.58,MixedAir,0.0
93,0,3.3,255,24002,4664,24002,4664,3.00025,0.583,MixedAir,0.0
94,0,3.3,255,23828,4668,23828,4668,2.9785,0.5835,MixedAir,0.0
95,0,3.3,255,24008,4662,24008,4662,3.001,0.58275,MixedAir,0.0
96,0,3.3,255,23837,4644,23837,4644,2.97963,0.5805,MixedAir,0.0
97,0,3.3,255,24015,4648,24015,4648,3.00188,0.581,MixedAir,0.0
98,0,3.3,255,24014,4724,24014,4724,3.00175,0.5905,MixedAir,0.0
99,0,3.3,255,24017,4710,24017,4710,3.00213,0.58875,MixedAir,0.0
100,0,3.3,255,24025,4649,24025,4649,3.00313,0.58113,MixedAir,0.0
101,0,3.3,255,24026,4642,24026,4642,3.00325,0.58025,MixedAir,0.0
102,0,3.3,255,23860,4661,23860,4661,2.9825,0.58263,MixedAir,0.0
103,0,3.3,255,24022,4674,24022,4674,3.00275,0.58425,MixedAir,0.0
104,0,3.3,255,24025,4690,24025,4690,3.00313,0.58625,MixedAir,0.0
105,0,3.3,255,24037,4703,24037,4703,3.00463,0.58788,MixedAir,0.0
106,0,3.3,255,24032,4720,24032,4720,3.004,0.59,MixedAir,0.0
107,0,3.3,255,24031,4726,24031,4726,3.00388,0.59075,MixedAir,0.0
108,0,3.3,255,24039,4723,24039,4723,3.00488,0.59038,MixedAir,0.0
109,0,3.3,255,23867,4695,23867,4695,2.98338,0.58688,MixedAir,0.0
110,0,3.3,255,24044,4706,24044,4706,3.0055,0.58825,MixedAir,0.0
111,0,3.3,255,24035,4712,24035,4712,3.00438,0.589,MixedAir,0.0
112,0,3.3,255,24036,4711,24036,4711,3.0045,0.58888,MixedAir,0.0
113,0,3.3,255,24041,4652,24041,4652,3.00513,0.5815,MixedAir,0.0
114,0,3.3,255,24043,4646,24043,4646,3.00538,0.58075,MixedAir,0.0
115,0,3.3,255,23934,4669,23934,4669,2.99175,0.58363,MixedAir,0.0
