point,waveType,dacVoltage,pulse,rawSensor1,rawSensor2,sensor1,sensor2,voltage1,voltage2,gasType,ppm
93,0,3.3,255,23272,4709,23272,4709,2.909,0.58863,CleanAir,0.0
94,0,3.3,255,23415,4734,23415,4734,2.92688,0.59175,CleanAir,0.0
95,0,3.3,255,23312,4650,23312,4650,2.914,0.58125,CleanAir,0.0
96,0,3.3,255,23430,4669,23430,4669,2.92875,0.58363,CleanAir,0.0
97,0,3.3,255,23322,4685,23322,4685,2.91525,0.58563,CleanAir,0.0
98,0,3.3,255,23430,4729,23430,4729,2.92875,0.59113,CleanAir,0.0
99,0,3.3,255,23424,4712,23424,4712,2.928,0.589,CleanAir,0.0
100,0,3.3,255,23432,4725,23432,4725,2.929,0.59063,CleanAir,0.0
101,0,3.3,255,23398,4648,23398,4648,2.92475,0.581,CleanAir,0.0
102,0,3.3,255,23307,4667,23307,4667,2.91338,0.58338,CleanAir,0.0
103,0,3.3,255,23419,4642,23419,4642,2.92738,0.58025,CleanAir,0.0
104,0,3.3,255,23296,4672,23296,4672,2.912,0.584,CleanAir,0.0
105,0,3.3,255,23297,4682,23297,4682,2.91213,0.58525,CleanAir,0.0
106,0,3.3,255,23345,4734,23345,4734,2.91813,0.59175,CleanAir,0.0
107,0,3.3,255,23448,4669,23448,4669,2.931,0.58363,CleanAir,0.0
108,0,3.3,255,23446,4657,23446,4657,2.93075,0.58213,CleanAir,0.0
109,0,3.3,255,23308,4652,23308,4652,2.9135,0.5815,CleanAir,0.0
110,0,3.3,255,23453,4680,23453,4680,2.93163,0.585,CleanAir,0.0
111,0,3.3,255,23306,4735,23306,4735,2.91325,0.59188,CleanAir,0.0
112,0,3.3,255,23442,4726,23442,4726,2.93025,0.59075,CleanAir,0.0
113,0,3.3,255,23352,4641,23352,4641,2.919,0.58013,CleanAir,0.0
114,0,3.3,255,23458,4677,23458,4677,2.93225,0.58463,CleanAir,0.0
115,0,3.3,255,23422,4660,23422,4660,2.92775,0.5825,CleanAir,0.0
116,0,3.3,255,23445,4647,23445,4647,2.93063,0.58088,CleanAir,0.0
117,0,3.3,255,23455,4668,23455,4668,2.93188,0.5835,CleanAir,0.0
118,0,3.3,255,23457,4673,23457,4673,2.93213,0.58413,CleanAir,0.0
119,0,3.3,255,23454,4733,23454,4733,2.93175,0.59163,CleanAir,0.0
120,0,3.3,255,23449,4729,23449,4729,2.93113,0.59113,CleanAir,0.0
121,0,3.3,255,23334,4730,23334,4730,2.91675,0.59125,CleanAir,0.0
122,0,3.3,255,23461,4701,23461,4701,2.93263,0.58763,CleanAir,0.0
123,0,3.3,255,23405,4717,23405,4717,2.92563,0.58963,CleanAir,0.0
124,0,3.3,255,23467,4712,23467,4712,2.93338,0.589,CleanAir,0.0
125,0,0.0,0,25351,4716,25351,4716,3.16888,0.5895,CleanAir,0.0
126,0,0.0,0,25009,4723,25009,4723,3.12613,0.59038,CleanAir,0.0
127,0,0.0,0,24777,4722,24777,4722,3.09713,0.59025,CleanAir,0.0
128,0,0.0,0,24546,4708,24546,4708,3.06825,0.5885,CleanAir,0.0
129,0,0.0,0,24337,4642,24337,4642,3.04213,0.58025,CleanAir,0.0
130,0,0.0,0,24174,4671,24174,4671,3.02175,0.58388,CleanAir,0.0
131,0,0.0,0,23783,4658,23783,4658,2.97288,0.58225,CleanAir,0.0
132,0,0.0,0,23644,4652,23644,4652,2.9555,0.5815,CleanAir,0.0
133,0,0.0,0,23314,4629,23314,4629,2.91425,0.57863,CleanAir,0.0
134,0,0.0,0,23279,4656,23279,4656,2.90988,0.582,CleanAir,0.0
135,0,0.0,0,22944,4717,22944,4717,2.868,0.58963,CleanAir,0.0
136,0,0.0,0,22909,4725,22909,4725,2.86363,0.59063,CleanAir,0.0
137,0,0.0,0,22600,4659,22600,4659,2.825,0.58238,CleanAir,0.0
138,0,0.0,0,22580,4647,22580,4647,2.8225,0.58088,CleanAir,0.0
139,0,0.0,0,22280,4717,22280,4717,2.785,0.58963,CleanAir,0.0
140,0,0.0,0,22250,4683,22250,4683,2.78125,0.58538,CleanAir,0.0
141,0,0.0,0,22046,4666,22046,4666,2.75575,0.58325,CleanAir,0.0
142,0,0.0,0,21962,4638,21962,4638,2.74525,0.57975,CleanAir,0.0
143,0,0.0,0,21828,4696,21828,4696,2.7285,0.587,CleanAir,0.0
144,0,0.0,0,21600,4654,21600,4654,2.7,0.58175,CleanAir,0.0
145,0,0.0,0,21268,4719,21268,4719,2.6585,0.58988,CleanAir,0.0
146,0,0.0,0,21023,4707,21023,4707,2.62788,0.58838,CleanAir,0.0
147,0,0.0,0,20875,4635,20875,4635,2.60938,0.57938,CleanAir,0.0
148,0,0.0,0,20858,4673,20858,4673,2.60725,0.58413,CleanAir,0.0
149,0,0.0,0,20636,4664,20636,4664,2.5795,0.583,CleanAir,0.0
150,0,0.0,0,20647,4673,20647,4673,2.58088,0.58413,CleanAir,0.0
151,0,0.0,0,20533,4717,20533,4717,2.56663,0.58963,CleanAir,0.0
152,0,0.0,0,20438,4646,20438,4646,2.55475,0.58075,CleanAir,0.0
153,0,0.0,0,20185,4631,20185,4631,2.52313,0.57888,CleanAir,0.0
154,0,0.0,0,20269,4662,20269,4662,2.53363,0.58275,CleanAir,0.0
155,0,0.0,0,20053,4716,20053,4716,2.50663,0.5895,CleanAir,0.0
156,0,0.0,0,20089,4717,20089,4717,2.51113,0.58963,CleanAir,0.0
157,0,0.0,0,19899,4691,19899,4691,2.48738,0.58637,CleanAir,0.0
158,0,0.0,0,19816,4721,19816,4721,2.477,0.59013,CleanAir,0.0
159,0,0.0,0,19747,4705,19747,4705,2.46838,0.58813,CleanAir,0.0
160,0,0.0,0,19794,4719,19794,4719,2.47425,0.58988,CleanAir,0.0
161,0,0.0,0,19593,4714,19593,4714,2.44913,0.58925,CleanAir,0.0
162,0,0.0,0,19651,4717,19651,4717,2.45638,0.58963,CleanAir,0.0
163,0,0.0,0,19464,4723,19464,4723,2.433,0.59038,CleanAir,0.0
164,0,0.0,0,19523,4718,19523,4718,2.44038,0.58975,CleanAir,0.0
165,0,0.0,0,19341,4706,19341,4706,2.41763,0.58825,CleanAir,0.0
166,0,0.0,0,19395,4712,19395,4712,2.42438,0.589,CleanAir,0.0
167,0,0.0,0,19263,4628,19263,4628,2.40788,0.5785,CleanAir,0.0
168,0,0.0,0,19289,4662,19289,4662,2.41113,0.58275,CleanAir,0.0
169,0,0.0,0,19133,4629,19133,4629,2.39163,0.57863,CleanAir,0.0
170,0,0.0,0,19077,4643,19077,4643,2.38463,0.58038,CleanAir,0.0
171,0,0.0,0,19023,4635,19023,4635,2.37788,0.57938,CleanAir,0.0
172,0,0.0,0,19091,4639,19091,4639,2.38638,0.57988,CleanAir,0.0
173,0,0.0,0,18909,4721,18909,4721,2.36363,0.59013,CleanAir,0.0
174,0,0.0,0,18927,4652,18927,4652,2.36588,0.5815,CleanAir,0.0
175,0,0.0,0,18948,4665,18948,4665,2.3685,0.58313,CleanAir,0.0
176,0,0.0,0,18897,4697,18897,4697,2.36213,0.58713,CleanAir,0.0
177,0,0.0,0,18748,4720,18748,4720,2.3435,0.59,CleanAir,0.0
178,0,0.0,0,18819,4685,18819,4685,2.35238,0.58563,CleanAir,0.0
179,0,0.0,0,18800,4644,18800,4644,2.35,0.5805,CleanAir,0.0
180,0,0.0,0,18749,4673,18749,4673,2.34363,0.58413,CleanAir,0.0
181,0,0.0,0,18730,4718,18730,4718,2.34125,0.58975,CleanAir,0.0
182,0,0.0,0,18662,4672,18662,4672,2.33275,0.584,CleanAir,0.0
183,0,0.0,0,18671,4668,18671,4668,2.33388,0.5835,CleanAir,0.0
184,0,0.0,0,18617,4671,18617,4671,2.32713,0.58388,CleanAir,0.0
185,0,0.0,0,18601,4721,18601,4721,2.32513,0.59013,CleanAir,0.0
186,0,0.0,0,18572,4716,18572,4716,2.3215,0.5895,CleanAir,0.0
187,0,0.0,0,18549,4664,18549,4664,2.31863,0.583,CleanAir,0.0
188,0,0.0,0,18525,4648,18525,4648,2.31563,0.581,CleanAir,0.0
189,0,0.0,0,18485,4664,18485,4664,2.31063,0.583,CleanAir,0.0
190,0,0.0,0,18350,4722,18350,4722,2.29375,0.59025,CleanAir,0.0
191,0,0.0,0,18440,4699,18440,4699,2.305,0.58738,CleanAir,0.0
192,0,0.0,0,18353,4718,18353,4718,2.29413,0.58975,CleanAir,0.0
193,0,0.0,0,18397,4713,18397,4713,2.29963,0.58913,CleanAir,0.0
194,0,0.0,0,18270,4632,18270,4632,2.28375,0.579,CleanAir,0.0
195,0,0.0,0,18349,4679,18349,4679,2.29363,0.58488,CleanAir,0.0
196,0,0.0,0,18326,4677,18326,4677,2.29075,0.58463,CleanAir,0.0
197,0,0.0,0,18324,4640,18324,4640,2.2905,0.58,CleanAir,0.0
198,0,0.0,0,18296,4627,18296,4627,2.287,0.57838,CleanAir,0.0
199,0,0.0,0,18282,4632,18282,4632,2.28525,0.579,CleanAir,0.0
200,0,0.0,0,18277,4653,18277,4653,2.28463,0.58163,CleanAir,0.0
201,0,0.0,0,18215,4673,18215,4673,2.27688,0.58413,CleanAir,0.0
202,0,0.0,0,18238,4722,18238,4722,2.27975,0.59025,CleanAir,0.0
203,0,0.0,0,18106,4720,18106,4720,2.26325,0.59,CleanAir,0.0
204,0,0.0,0,18095,4644,18095,4644,2.26188,0.5805,CleanAir,0.0
205,0,0.0,0,18145,4694,18145,4694,2.26813,0.58675,CleanAir,0.0
206,0,0.0,0,18196,4642,18196,4642,2.2745,0.58025,CleanAir,0.0
207,0,0.0,0,18177,4649,18177,4649,2.27213,0.58113,CleanAir,0.0
208,0,0.0,0,18163,4634,18163,4634,2.27038,0.57925,CleanAir,0.0
209,0,0.0,0,18162,4657,18162,4657,2.27025,0.58213,CleanAir,0.0
210,0,0.0,0,18032,4715,18032,4715,2.254,0.58938,CleanAir,0.0
211,0,0.0,0,18139,4708,18139,4708,2.26737,0.5885,CleanAir,0.0
212,0,0.0,0,18116,4700,18116,4700,2.2645,0.5875,CleanAir,0.0
213,0,0.0,0,18104,4680,18104,4680,2.263,0.585,CleanAir,0.0
214,0,0.0,0,18112,4658,18112,4658,2.264,0.58225,CleanAir,0.0
215,0,0.0,0,18081,4710,18081,4710,2.26013,0.58875,CleanAir,0.0
216,0,0.0,0,18079,4717,18079,4717,2.25988,0.58963,CleanAir,0.0
217,0,0.0,0,17980,4637,17980,4637,2.2475,0.57963,CleanAir,0.0
218,0,0.0,0,18072,4716,18072,4716,2.259,0.5895,CleanAir,0.0
219,0,0.0,0,18055,4663,18055,4663,2.25688,0.58288,CleanAir,0.0
220,0,0.0,0,17936,4692,17936,4692,2.242,0.5865,CleanAir,0.0
221,0,0.0,0,17930,4716,17930,4716,2.24125,0.5895,CleanAir,0.0
222,0,0.0,0,18011,4631,18011,4631,2.25138,0.57888,CleanAir,0.0
223,0,0.0,0,17931,4706,17931,4706,2.24138,0.58825,CleanAir,0.0
224,0,0.0,0,17908,4630,17908,4630,2.2385,0.57875,CleanAir,0.0
225,0,0.0,0,17904,4632,17904,4632,2.238,0.579,CleanAir,0.0
226,0,0.0,0,18011,4632,18011,4632,2.25138,0.579,CleanAir,0.0
227,0,0.0,0,17890,4721,17890,4721,2.23625,0.59013,CleanAir,0.0
228,0,0.0,0,17947,4673,17947,4673,2.24338,0.58413,CleanAir,0.0
229,0,0.0,0,17986,4709,17986,4709,2.24825,0.58863,CleanAir,0.0
230,0,0.0,0,17978,4667,17978,4667,2.24725,0.58338,CleanAir,0.0
231,0,0.0,0,17862,4716,17862,4716,2.23275,0.5895,CleanAir,0.0
232,0,0.0,0,17979,4691,17979,4691,2.24738,0.58637,CleanAir,0.0
233,0,0.0,0,17865,4716,17865,4716,2.23313,0.5895,CleanAir,0.0
234,0,0.0,0,17964,4722,17964,4722,2.2455,0.59025,CleanAir,0.0
235,0,0.0,0,17891,4650,17891,4650,2.23638,0.58125,CleanAir,0.0
236,0,0.0,0,17966,4657,17966,4657,2.24575,0.58213,CleanAir,0.0
237,0,0.0,0,17918,4709,17918,4709,2.23975,0.58863,CleanAir,0.0
238,0,0.0,0,17945,4652,17945,4652,2.24313,0.5815,CleanAir,0.0
239,0,0.0,0,17802,4714,17802,4714,2.22525,0.58925,CleanAir,0.0
240,0,0.0,0,17932,4679,17932,4679,2.2415,0.58488,CleanAir,0.0
241,0,0.0,0,17826,4631,17826,4631,2.22825,0.57888,CleanAir,0.0
242,0,0.0,0,17922,4661,17922,4661,2.24025,0.58263,CleanAir,0.0
243,0,0.0,0,17828,4640,17828,4640,2.2285,0.58,CleanAir,0.0
244,0,0.0,0,17936,4683,17936,4683,2.242,0.58538,CleanAir,0.0
245,0,0.0,0,17822,4716,17822,4716,2.22775,0.5895,CleanAir,0.0
246,0,0.0,0,17924,4704,17924,4704,2.2405,0.588,CleanAir,0.0
247,0,0.0,0,17924,4638,17924,4638,2.2405,0.57975,CleanAir,0.0
248,0,0.0,0,17798,4722,17798,4722,2.22475,0.59025,CleanAir,0.0
249,0,0.0,0,17918,4650,17918,4650,2.23975,0.58125,CleanAir,0.0
0,0,3.3,255,16587,4706,16587,4706,2.07337,0.58825,CleanAir,0.0
1,0,3.3,255,16849,4710,16849,4710,2.10613,0.58875,CleanAir,0.0
2,0,3.3,255,17281,4663,17281,4663,2.16013,0.58288,CleanAir,0.0
3,0,3.3,255,17454,4695,17454,4695,2.18175,0.58688,CleanAir,0.0
4,0,3.3,255,17804,4732,17804,4732,2.2255,0.5915,CleanAir,0.0
5,0,3.3,255,17934,4724,17934,4724,2.24175,0.5905,CleanAir,0.0
6,0,3.3,255,18302,4678,18302,4678,2.28775,0.58475,CleanAir,0.0
7,0,3.3,255,18422,4673,18422,4673,2.30275,0.58413,CleanAir,0.0
8,0,3.3,255,18765,4652,18765,4652,2.34563,0.5815,CleanAir,0.0
9,0,3.3,255,19054,4697,19054,4697,2.38175,0.58713,CleanAir,0.0
10,0,3.3,255,19139,4674,19139,4674,2.39238,0.58425,CleanAir,0.0
11,0,3.3,255,19353,4665,19353,4665,2.41913,0.58313,CleanAir,0.0
12,0,3.3,255,19668,4700,19668,4700,2.4585,0.5875,CleanAir,0.0
13,0,3.3,255,19845,4732,19845,4732,2.48063,0.5915,CleanAir,0.0
14,0,3.3,255,20003,4723,20003,4723,2.50038,0.59038,CleanAir,0.0
15,0,3.3,255,20165,4701,20165,4701,2.52063,0.58763,CleanAir,0.0
16,0,3.3,255,20320,4663,20320,4663,2.54,0.58288,CleanAir,0.0
17,0,3.3,255,20344,4670,20344,4670,2.543,0.58375,CleanAir,0.0
18,0,3.3,255,20610,4649,20610,4649,2.57625,0.58113,CleanAir,0.0
19,0,3.3,255,20624,4658,20624,4658,2.578,0.58225,CleanAir,0.0
20,0,3.3,255,20872,4672,20872,4672,2.609,0.584,CleanAir,0.0
21,0,3.3,255,20991,4674,20991,4674,2.62388,0.58425,CleanAir,0.0
22,0,3.3,255,21108,4672,21108,4672,2.6385,0.584,CleanAir,0.0
23,0,3.3,255,21164,4695,21164,4695,2.6455,0.58688,CleanAir,0.0
24,0,3.3,255,21333,4727,21333,4727,2.66663,0.59088,CleanAir,0.0
25,0,3.3,255,21302,4718,21302,4718,2.66275,0.58975,CleanAir,0.0
26,0,3.3,255,21412,4733,21412,4733,2.6765,0.59163,CleanAir,0.0
27,0,3.3,255,21629,4724,21629,4724,2.70363,0.5905,CleanAir,0.0
28,0,3.3,255,21579,4733,21579,4733,2.69738,0.59163,CleanAir,0.0
29,0,3.3,255,21790,4670,21790,4670,2.72375,0.58375,CleanAir,0.0
30,0,3.3,255,21799,4729,21799,4729,2.72488,0.59113,CleanAir,0.0
31,0,3.3,255,21944,4727,21944,4727,2.743,0.59088,CleanAir,0.0
32,0,3.3,255,21876,4733,21876,4733,2.7345,0.59163,CleanAir,0.0
33,0,3.3,255,22092,4730,22092,4730,2.7615,0.59125,CleanAir,0.0
34,0,3.3,255,22180,4711,22180,4711,2.7725,0.58888,CleanAir,0.0
35,0,3.3,255,22100,4668,22100,4668,2.7625,0.5835,CleanAir,0.0
36,0,3.3,255,22300,4660,22300,4660,2.7875,0.5825,CleanAir,0.0
37,0,3.3,255,22318,4692,22318,4692,2.78975,0.5865,CleanAir,0.0
38,0,3.3,255,22415,4701,22415,4701,2.80188,0.58763,CleanAir,0.0
39,0,3.3,255,22317,4722,22317,4722,2.78963,0.59025,CleanAir,0.0
40,0,3.3,255,22508,4723,22508,4723,2.8135,0.59038,CleanAir,0.0
41,0,3.3,255,22562,4652,22562,4652,2.82025,0.5815,CleanAir,0.0
42,0,3.3,255,22608,4731,22608,4731,2.826,0.59138,CleanAir,0.0
43,0,3.3,255,22508,4734,22508,4734,2.8135,0.59175,CleanAir,0.0
44,0,3.3,255,22548,4717,22548,4717,2.8185,0.58963,CleanAir,0.0
45,0,3.3,255,22584,4664,22584,4664,2.823,0.583,CleanAir,0.0
46,0,3.3,255,22750,4678,22750,4678,2.84375,0.58475,CleanAir,0.0
47,0,3.3,255,22652,4645,22652,4645,2.8315,0.58063,CleanAir,0.0
48,0,3.3,255,22817,4677,22817,4677,2.85213,0.58463,CleanAir,0.0
49,0,3.3,255,22721,4677,22721,4677,2.84013,0.58463,CleanAir,0.0
50,0,3.3,255,22774,4641,22774,4641,2.84675,0.58013,CleanAir,0.0
51,0,3.3,255,22861,4645,22861,4645,2.85763,0.58063,CleanAir,0.0
52,0,3.3,255,22892,4735,22892,4735,2.8615,0.59188,CleanAir,0.0
53,0,3.3,255,22908,4734,22908,4734,2.8635,0.59175,CleanAir,0.0
54,0,3.3,255,22938,4734,22938,4734,2.86725,0.59175,CleanAir,0.0
55,0,3.3,255,23103,4657,23103,4657,2.88788,0.58213,CleanAir,0.0
56,0,3.3,255,23098,4693,23098,4693,2.88725,0.58663,CleanAir,0.0
57,0,3.3,255,23149,4662,23149,4662,2.89363,0.58275,CleanAir,0.0
58,0,3.3,255,23013,4644,23013,4644,2.87663,0.5805,CleanAir,0.0
59,0,3.3,255,23174,4665,23174,4665,2.89675,0.58313,CleanAir,0.0
60,0,3.3,255,23025,4685,23025,4685,2.87813,0.58563,CleanAir,0.0
61,0,3.3,255,23046,4711,23046,4711,2.88075,0.58888,CleanAir,0.0
62,0,3.3,255,23110,4641,23110,4641,2.88875,0.58013,CleanAir,0.0
63,0,3.3,255,23217,4723,23217,4723,2.90213,0.59038,CleanAir,0.0
64,0,3.3,255,23115,4678,23115,4678,2.88938,0.58475,CleanAir,0.0
65,0,3.3,255,23241,4676,23241,4676,2.90513,0.5845,CleanAir,0.0
66,0,3.3,255,23269,4734,23269,4734,2.90863,0.59175,CleanAir,0.0
67,0,3.3,255,23136,4732,23136,4732,2.892,0.5915,CleanAir,0.0
68,0,3.3,255,23180,4645,23180,4645,2.8975,0.58063,CleanAir,0.0
69,0,3.3,255,23300,4657,23300,4657,2.9125,0.58213,CleanAir,0.0
70,0,3.3,255,23310,4677,23310,4677,2.91375,0.58463,CleanAir,0.0
71,0,3.3,255,23176,4729,23176,4729,2.897,0.59113,CleanAir,0.0
72,0,3.3,255,23328,4694,23328,4694,2.916,0.58675,CleanAir,0.0
73,0,3.3,255,23184,4734,23184,4734,2.898,0.59175,CleanAir,0.0
74,0,3.3,255,23194,4689,23194,4689,2.89925,0.58613,CleanAir,0.0
75,0,3.3,255,23344,4736,23344,4736,2.918,0.592,CleanAir,0.0
76,0,3.3,255,23207,4733,23207,4733,2.90088,0.59163,CleanAir,0.0
77,0,3.3,255,23351,4686,23351,4686,2.91888,0.58575,CleanAir,0.0
78,0,3.3,255,23226,4645,23226,4645,2.90325,0.58063,CleanAir,0.0
79,0,3.3,255,23360,4698,23360,4698,2.92,0.58725,CleanAir,0.0
80,0,3.3,255,23235,4644,23235,4644,2.90438,0.5805,CleanAir,0.0
81,0,3.3,255,23331,4662,23331,4662,2.91638,0.58275,CleanAir,0.0
82,0,3.3,255,23267,4675,23267,4675,2.90838,0.58438,CleanAir,0.0
83,0,3.3,255,23257,4692,23257,4692,2.90713,0.5865,CleanAir,0.0
84,0,3.3,255,23331,4695,23331,4695,2.91638,0.58688,CleanAir,0.0
85,0,3.3,255,23391,4738,23391,4738,2.92388,0.59225,CleanAir,0.0
86,0,3.3,255,23394,4644,23394,4644,2.92425,0.5805,CleanAir,0.0
87,0,3.3,255,23402,4734,23402,4734,2.92525,0.59175,CleanAir,0.0
88,0,3.3,255,23403,4678,23403,4678,2.92538,0.58475,CleanAir,0.0
89,0,3.3,255,23416,4657,23416,4657,2.927,0.58213,CleanAir,0.0
90,0,3.3,255,23419,4655,23419,4655,2.92738,0.58188,CleanAir,0.0
91,0,3.3,255,23422,4671,23422,4671,2.92775,0.58388,CleanAir,0.0
92,0,3.3,255,23422,4732,23422,4732,2.92775,0.5915,CleanAir,0.0
93,0,3.3,255,23426,4642,23426,4642,2.92825,0.58025,CleanAir,0.0
94,0,3.3,255,23428,4658,23428,4658,2.9285,0.58225,CleanAir,0.0
95,0,3.3,255,23440,4671,23440,4671,2.93,0.58388,CleanAir,0.0
96,0,3.3,255,23293,4716,23293,4716,2.91163,0.5895,CleanAir,0.0
97,0,3.3,255,23436,4735,23436,4735,2.9295,0.59188,CleanAir,0.0
98,0,3.3,255,23297,4733,23297,4733,2.91213,0.59163,CleanAir,0.0
99,0,3.3,255,23444,4655,23444,4655,2.9305,0.58188,CleanAir,0.0
100,0,3.3,255,23309,4669,23309,4669,2.91363,0.58363,CleanAir,0.0
101,0,3.3,255,23432,4660,23432,4660,2.929,0.5825,CleanAir,0.0
102,0,3.3,255,23304,4646,23304,4646,2.913,0.58075,CleanAir,0.0
103,0,3.3,255,23460,4671,23460,4671,2.9325,0.58388,CleanAir,0.0
104,0,3.3,255,23311,4732,23311,4732,2.91388,0.5915,CleanAir,0.0
105,0,3.3,255,23448,4727,23448,4727,2.931,0.59088,CleanAir,0.0
106,0,3.3,255,23456,4676,23456,4676,2.932,0.5845,CleanAir,0.0
107,0,3.3,255,23460,4660,23460,4660,2.9325,0.5825,CleanAir,0.0
108,0,3.3,255,23315,4736,23315,4736,2.91438,0.592,CleanAir,0.0
109,0,3.3,255,23323,4652,23323,4652,2.91538,0.5815,CleanAir,0.0
110,0,3.3,255,23460,4648,23460,4648,2.9325,0.581,CleanAir,0.0
111,0,3.3,255,23321,4657,23321,4657,2.91513,0.58213,CleanAir,0.0
112,0,3.3,255,23472,4688,23472,4688,2.934,0.586,CleanAir,0.0
113,0,3.3,255,23317,4732,23317,4732,2.91463,0.5915,CleanAir,0.0
114,0,3.3,255,23468,4671,23468,4671,2.9335,0.58388,CleanAir,0.0
115,0,3.3,255,23466,4734,23466,4734,2.93325,0.59175,CleanAir,0.0
116,0,3.3,255,23325,4735,23325,4735,2.91563,0.59188,CleanAir,0.0
117,0,3.3,255,23470,4734,23470,4734,2.93375,0.59175,CleanAir,0.0
118,0,3.3,255,23327,4731,23327,4731,2.91588,0.59138,CleanAir,0.0
119,0,3.3,255,23465,4736,23465,4736,2.93313,0.592,CleanAir,0.0
120,0,3.3,255,23322,4674,23322,4674,2.91525,0.58425,CleanAir,0.0
121,0,3.3,255,23468,4719,23468,4719,2.9335,0.58988,CleanAir,0.0
122,0,3.3,255,23325,4710,23325,4710,2.91563,0.58875,CleanAir,0.0
123,0,3.3,255,23469,4737,23469,4737,2.93363,0.59212,CleanAir,0.0
124,0,3.3,255,23327,4697,23327,4697,2.91588,0.58713,CleanAir,0.0
125,0,0.0,0,25365,4678,25365,4678,3.17063,0.58475,CleanAir,0.0
126,0,0.0,0,25037,4721,25037,4721,3.12963,0.59013,CleanAir,0.0
127,0,0.0,0,24949,4710,24949,4710,3.11863,0.58875,CleanAir,0.0
128,0,0.0,0,24611,4668,24611,4668,3.07638,0.5835,CleanAir,0.0
129,0,0.0,0,24237,4657,24237,4657,3.02963,0.58213,CleanAir,0.0
130,0,0.0,0,24162,4726,24162,4726,3.02025,0.59075,CleanAir,0.0
131,0,0.0,0,23808,4722,23808,4722,2.976,0.59025,CleanAir,0.0
132,0,0.0,0,23741,4648,23741,4648,2.96763,0.581,CleanAir,0.0
133,0,0.0,0,23410,4651,23410,4651,2.92625,0.58138,CleanAir,0.0
134,0,0.0,0,23358,4727,23358,4727,2.91975,0.59088,CleanAir,0.0
135,0,0.0,0,23169,4711,23169,4711,2.89613,0.58888,CleanAir,0.0
136,0,0.0,0,22916,4631,22916,4631,2.8645,0.57888,CleanAir,0.0
137,0,0.0,0,22826,4649,22826,4649,2.85325,0.58113,CleanAir,0.0
138,0,0.0,0,22635,4654,22635,4654,2.82938,0.58175,CleanAir,0.0
139,0,0.0,0,22477,4645,22477,4645,2.80963,0.58063,CleanAir,0.0
140,0,0.0,0,22297,4656,22297,4656,2.78713,0.582,CleanAir,0.0
141,0,0.0,0,22168,4638,22168,4638,2.771,0.57975,CleanAir,0.0
142,0,0.0,0,22005,4646,22005,4646,2.75063,0.58075,CleanAir,0.0
143,0,0.0,0,21738,4651,21738,4651,2.71725,0.58138,CleanAir,0.0
144,0,0.0,0,21665,4664,21665,4664,2.70813,0.583,CleanAir,0.0
145,0,0.0,0,21395,4648,21395,4648,2.67438,0.581,CleanAir,0.0
146,0,0.0,0,21270,4673,21270,4673,2.65875,0.58413,CleanAir,0.0
147,0,0.0,0,21264,4715,21264,4715,2.658,0.58938,CleanAir,0.0
148,0,0.0,0,21005,4724,21005,4724,2.62563,0.5905,CleanAir,0.0
149,0,0.0,0,21023,4663,21023,4663,2.62788,0.58288,CleanAir,0.0
150,0,0.0,0,20803,4629,20803,4629,2.60038,0.57863,CleanAir,0.0
151,0,0.0,0,20808,4640,20808,4640,2.601,0.58,CleanAir,0.0
152,0,0.0,0,20689,4657,20689,4657,2.58613,0.58213,CleanAir,0.0
153,0,0.0,0,20606,4652,20606,4652,2.57575,0.5815,CleanAir,0.0
154,0,0.0,0,20503,4712,20503,4712,2.56288,0.589,CleanAir,0.0
155,0,0.0,0,20398,4720,20398,4720,2.54975,0.59,CleanAir,0.0
156,0,0.0,0,20269,4641,20269,4641,2.53363,0.58013,CleanAir,0.0
157,0,0.0,0,20223,4664,20223,4664,2.52788,0.583,CleanAir,0.0
158,0,0.0,0,20007,4721,20007,4721,2.50088,0.59013,CleanAir,0.0
159,0,0.0,0,20018,4722,20018,4722,2.50225,0.59025,CleanAir,0.0
160,0,0.0,0,19907,4642,19907,4642,2.48838,0.58025,CleanAir,0.0
161,0,0.0,0,19837,4673,19837,4673,2.47963,0.58413,CleanAir,0.0
162,0,0.0,0,19764,4680,19764,4680,2.4705,0.585,CleanAir,0.0
163,0,0.0,0,19676,4684,19676,4684,2.4595,0.5855,CleanAir,0.0
164,0,0.0,0,19570,4685,19570,4685,2.44625,0.58563,CleanAir,0.0
165,0,0.0,0,19461,4695,19461,4695,2.43263,0.58688,CleanAir,0.0
166,0,0.0,0,19388,4662,19388,4662,2.4235,0.58275,CleanAir,0.0
167,0,0.0,0,19331,4668,19331,4668,2.41638,0.5835,CleanAir,0.0
168,0,0.0,0,19264,4632,19264,4632,2.408,0.579,CleanAir,0.0
169,0,0.0,0,19217,4662,19217,4662,2.40213,0.58275,CleanAir,0.0
170,0,0.0,0,19169,4645,19169,4645,2.39613,0.58063,CleanAir,0.0
171,0,0.0,0,19119,4652,19119,4652,2.38988,0.5815,CleanAir,0.0
172,0,0.0,0,19062,4629,19062,4629,2.38275,0.57863,CleanAir,0.0
173,0,0.0,0,18935,4700,18935,4700,2.36688,0.5875,CleanAir,0.0
174,0,0.0,0,18962,4693,18962,4693,2.37025,0.58663,CleanAir,0.0
175,0,0.0,0,18886,4647,18886,4647,2.36075,0.58088,CleanAir,0.0
176,0,0.0,0,18889,4641,18889,4641,2.36113,0.58013,CleanAir,0.0
