point,waveType,dacVoltage,pulse,rawSensor1,rawSensor2,sensor1,sensor2,voltage1,voltage2,gasType,ppm
189,0,0.0,0,46697,9530,46697,9530,5.83713,1.19125,H2S,6.49
190,0,0.0,0,46446,9478,46446,9478,5.80586,1.18487,H2S,6.43
191,0,0.0,0,46167,9422,46167,9422,5.77098,1.17775,H2S,6.37
192,0,0.0,0,45956,9378,45956,9378,5.74461,1.17237,H2S,6.32
193,0,0.0,0,45712,9329,45712,9329,5.71404,1.16613,H2S,6.26
194,0,0.0,0,45496,9285,45496,9285,5.68709,1.16063,H2S,6.21
195,0,0.0,0,45271,9239,45271,9239,5.65891,1.15488,H2S,6.16
196,0,0.0,0,45089,9202,45089,9202,5.63623,1.15025,H2S,6.11
197,0,0.0,0,44903,9164,44903,9164,5.61295,1.1455,H2S,6.07
198,0,0.0,0,44668,9116,44668,9116,5.58355,1.1395,H2S,6.01
199,0,0.0,0,44496,9080,44496,9080,5.56209,1.13512,H2S,5.97
200,0,0.0,0,44325,9046,44325,9046,5.54068,1.13075,H2S,5.93
201,0,0.0,0,44139,9008,44139,9008,5.5174,1.126,H2S,5.89
202,0,0.0,0,43982,8976,43982,8976,5.4978,1.122,H2S,5.85
203,0,0.0,0,43815,8942,43815,8942,5.47698,1.11775,H2S,5.81
204,0,0.0,0,43663,8910,43663,8910,5.45796,1.11387,H2S,5.78
205,0,0.0,0,43506,8878,43506,8878,5.43836,1.10987,H2S,5.74
206,0,0.0,0,43345,8846,43345,8846,5.41818,1.10575,H2S,5.7
207,0,0.0,0,43237,8824,43237,8824,5.4047,1.103,H2S,5.68
208,0,0.0,0,43100,8796,43100,8796,5.38755,1.0995,H2S,5.64
209,0,0.0,0,42968,8769,42968,8769,5.37104,1.09613,H2S,5.61
210,0,0.0,0,42830,8740,42830,8740,5.35384,1.09262,H2S,5.58
211,0,0.0,0,42713,8717,42713,8717,5.33919,1.08963,H2S,5.55
212,0,0.0,0,42590,8692,42590,8692,5.32385,1.0865,H2S,5.52
213,0,0.0,0,42492,8672,42492,8672,5.3116,1.084,H2S,5.5
214,0,0.0,0,42385,8650,42385,8650,5.29813,1.08125,H2S,5.48
215,0,0.0,0,42247,8622,42247,8622,5.28098,1.07775,H2S,5.44
216,0,0.0,0,42159,8604,42159,8604,5.26995,1.0755,H2S,5.42
217,0,0.0,0,42032,8578,42032,8578,5.25403,1.07225,H2S,5.39
218,0,0.0,0,41958,8563,41958,8563,5.24486,1.07038,H2S,5.38
219,0,0.0,0,41880,8547,41880,8547,5.23506,1.06838,H2S,5.36
220,0,0.0,0,41791,8528,41791,8528,5.22399,1.06612,H2S,5.34
221,0,0.0,0,41708,8512,41708,8512,5.2136,1.064,H2S,5.32
222,0,0.0,0,41610,8492,41610,8492,5.20135,1.0615,H2S,5.29
223,0,0.0,0,41552,8480,41552,8480,5.194,1.06,H2S,5.28
224,0,0.0,0,41473,8464,41473,8464,5.1842,1.058,H2S,5.26
225,0,0.0,0,41405,8450,41405,8450,5.17563,1.05625,H2S,5.24
226,0,0.0,0,41331,8435,41331,8435,5.16646,1.05438,H2S,5.23
227,0,0.0,0,41258,8420,41258,8420,5.15725,1.0525,H2S,5.21
228,0,0.0,0,41204,8409,41204,8409,5.15054,1.05113,H2S,5.2
229,0,0.0,0,41135,8394,41135,8394,5.14191,1.04937,H2S,5.18
230,0,0.0,0,41081,8384,41081,8384,5.1352,1.048,H2S,5.17
231,0,0.0,0,41027,8372,41027,8372,5.12844,1.04662,H2S,5.16
232,0,0.0,0,40978,8362,40978,8362,5.12231,1.04537,H2S,5.14
233,0,0.0,0,40944,8356,40944,8356,5.11805,1.0445,H2S,5.14
234,0,0.0,0,40875,8342,40875,8342,5.10948,1.04275,H2S,5.12
235,0,0.0,0,40836,8334,40836,8334,5.10458,1.04175,H2S,5.11
236,0,0.0,0,40802,8326,40802,8326,5.10026,1.04087,H2S,5.1
237,0,0.0,0,40758,8318,40758,8318,5.09478,1.03975,H2S,5.09
238,0,0.0,0,40713,8308,40713,8308,5.08924,1.03862,H2S,5.08
239,0,0.0,0,40679,8302,40679,8302,5.08498,1.03775,H2S,5.07
240,0,0.0,0,40664,8298,40664,8298,5.08311,1.03737,H2S,5.07
241,0,0.0,0,40640,8294,40640,8294,5.08008,1.03675,H2S,5.06
242,0,0.0,0,40611,8288,40611,8288,5.0764,1.036,H2S,5.06
243,0,0.0,0,40586,8282,40586,8282,5.07331,1.03537,H2S,5.05
244,0,0.0,0,40572,8280,40572,8280,5.0715,1.035,H2S,5.05
245,0,0.0,0,40552,8276,40552,8276,5.06905,1.0345,H2S,5.04
246,0,0.0,0,40532,8272,40532,8272,5.0666,1.034,H2S,5.04
247,0,0.0,0,40523,8270,40523,8270,5.06538,1.03375,H2S,5.04
248,0,0.0,0,40503,8266,40503,8266,5.06293,1.03325,H2S,5.03
249,0,0.0,0,40498,8265,40498,8265,5.06234,1.03313,H2S,5.03
0,0,3.3,255,34030,6945,34030,6945,4.25384,0.86813,H2S,3.51
1,0,3.3,255,35907,7328,35907,7328,4.4884,0.916,H2S,3.95
2,0,3.3,255,38832,7924,38832,7924,4.85404,0.99062,H2S,4.64
3,0,3.3,255,41831,8537,41831,8537,5.22894,1.06713,H2S,5.35
4,0,3.3,255,44829,9148,44829,9148,5.60374,1.14362,H2S,6.05
5,0,3.3,255,47701,9734,47701,9734,5.96266,1.21687,H2S,6.73
6,0,3.3,255,50602,10326,50602,10326,6.32526,1.29087,H2S,7.41
7,0,3.3,255,53444,10907,53444,10907,6.68056,1.36338,H2S,8.09
8,0,3.3,255,56193,11468,56193,11468,7.02415,1.4335,H2S,8.73
9,0,3.3,255,58883,12016,58883,12016,7.36039,1.50212,H2S,9.37
10,0,3.3,255,61465,12544,61465,12544,7.6832,1.568,H2S,9.98
11,0,3.3,255,63954,13052,63954,13052,7.99435,1.6315,H2S,10.56
12,0,3.3,255,66336,13538,66336,13538,8.29203,1.69225,H2S,11.13
13,0,3.3,255,68595,13999,68595,13999,8.57441,1.74988,H2S,11.66
14,0,3.3,255,70775,14444,70775,14444,8.84695,1.8055,H2S,12.17
15,0,3.3,255,72823,14862,72823,14862,9.10298,1.85775,H2S,12.66
16,0,3.3,255,74774,15260,74774,15260,9.34675,1.9075,H2S,13.12
17,0,3.3,255,76621,15637,76621,15637,9.57769,1.95463,H2S,13.55
18,0,3.3,255,78355,15990,78355,15990,9.79446,1.99887,H2S,13.96
19,0,3.3,255,79973,16321,79973,16321,9.99664,2.04013,H2S,14.34
20,0,3.3,255,81530,16638,81530,16638,10.19136,2.07987,H2S,14.71
21,0,3.3,255,82951,16928,82951,16928,10.36899,2.11612,H2S,15.05
22,0,3.3,255,84270,17198,84270,17198,10.53378,2.14975,H2S,15.36
23,0,3.3,255,85510,17451,85510,17451,10.68876,2.18138,H2S,15.65
24,0,3.3,255,86671,17688,86671,17688,10.8339,2.211,H2S,15.92
25,0,3.3,255,87759,17910,87759,17910,10.96988,2.23875,H2S,16.18
26,0,3.3,255,88758,18114,88758,18114,11.09483,2.26425,H2S,16.42
27,0,3.3,255,89684,18303,89684,18303,11.21061,2.28788,H2S,16.64
28,0,3.3,255,90571,18484,90571,18484,11.32145,2.3105,H2S,16.84
29,0,3.3,255,91326,18638,91326,18638,11.41578,2.32975,H2S,17.02
30,0,3.3,255,92164,18809,92164,18809,11.52054,2.35113,H2S,17.22
31,0,3.3,255,92860,18951,92860,18951,11.60751,2.36888,H2S,17.38
32,0,3.3,255,93443,19070,93443,19070,11.68038,2.38375,H2S,17.52
33,0,3.3,255,94129,19210,94129,19210,11.76613,2.40125,H2S,17.68
34,0,3.3,255,94677,19322,94677,19322,11.83473,2.41525,H2S,17.81
35,0,3.3,255,95216,19432,95216,19432,11.9021,2.429,H2S,17.94
36,0,3.3,255,95623,19515,95623,19515,11.95296,2.43938,H2S,18.04
37,0,3.3,255,96142,19620,96142,19620,12.01784,2.45262,H2S,18.16
38,0,3.3,255,96554,19704,96554,19704,12.06929,2.46312,H2S,18.26
39,0,3.3,255,96873,19770,96873,19770,12.10913,2.47125,H2S,18.33
40,0,3.3,255,97309,19859,97309,19859,12.16366,2.48238,H2S,18.43
41,0,3.3,255,97637,19926,97637,19926,12.20467,2.49075,H2S,18.51
42,0,3.3,255,97892,19978,97892,19978,12.23653,2.49725,H2S,18.57
43,0,3.3,255,98083,20016,98083,20016,12.26039,2.50212,H2S,18.62
44,0,3.3,255,98387,20079,98387,20079,12.29841,2.50988,H2S,18.69
45,0,3.3,255,98529,20108,98529,20108,12.31615,2.5135,H2S,18.72
46,0,3.3,255,98798,20163,98798,20163,12.34986,2.52038,H2S,18.79
47,0,3.3,255,98975,20199,98975,20199,12.37191,2.52488,H2S,18.83
48,0,3.3,255,99121,20228,99121,20228,12.39024,2.52862,H2S,18.86
49,0,3.3,255,99190,20242,99190,20242,12.39881,2.53037,H2S,18.88
50,0,3.3,255,99386,20283,99386,20283,12.42336,2.53538,H2S,18.92
51,0,3.3,255,99464,20298,99464,20298,12.43311,2.53737,H2S,18.94
52,0,3.3,255,99558,20318,99558,20318,12.44478,2.53975,H2S,18.96
53,0,3.3,255,99641,20335,99641,20335,12.45521,2.54188,H2S,18.98
54,0,3.3,255,99626,20332,99626,20332,12.45335,2.5415,H2S,18.98
55,0,3.3,255,99749,20356,99749,20356,12.46864,2.54462,H2S,19.01
56,0,3.3,255,99778,20362,99778,20362,12.47231,2.54537,H2S,19.02
57,0,3.3,255,99813,20370,99813,20370,12.47663,2.54625,H2S,19.02
58,0,3.3,255,99749,20356,99749,20356,12.46864,2.54462,H2S,19.01
59,0,3.3,255,99827,20373,99827,20373,12.47849,2.54663,H2S,19.03
60,0,3.3,255,99832,20374,99832,20374,12.47907,2.54675,H2S,19.03
61,0,3.3,255,99754,20358,99754,20358,12.46928,2.54475,H2S,19.01
62,0,3.3,255,99793,20366,99793,20366,12.47418,2.54575,H2S,19.02
63,0,3.3,255,99719,20350,99719,20350,12.46496,2.54387,H2S,19.0
64,0,3.3,255,99666,20340,99666,20340,12.45825,2.5425,H2S,18.99
65,0,3.3,255,99685,20344,99685,20344,12.4607,2.543,H2S,18.99
66,0,3.3,255,99597,20326,99597,20326,12.44968,2.54075,H2S,18.97
67,0,3.3,255,99543,20315,99543,20315,12.44296,2.53938,H2S,18.96
68,0,3.3,255,99533,20312,99533,20312,12.44169,2.53912,H2S,18.96
69,0,3.3,255,99381,20282,99381,20282,12.42273,2.53525,H2S,18.92
70,0,3.3,255,99406,20286,99406,20286,12.42576,2.53587,H2S,18.93
71,0,3.3,255,99328,20271,99328,20271,12.41601,2.53388,H2S,18.91
72,0,3.3,255,99249,20254,99249,20254,12.40616,2.53187,H2S,18.89
73,0,3.3,255,99151,20234,99151,20234,12.39391,2.52937,H2S,18.87
74,0,3.3,255,99078,20220,99078,20220,12.38475,2.5275,H2S,18.85
75,0,3.3,255,98945,20193,98945,20193,12.36824,2.52413,H2S,18.82
76,0,3.3,255,98891,20182,98891,20182,12.36148,2.52275,H2S,18.81
77,0,3.3,255,98734,20150,98734,20150,12.34187,2.51875,H2S,18.77
78,0,3.3,255,98705,20144,98705,20144,12.3382,2.518,H2S,18.76
79,0,3.3,255,98607,20124,98607,20124,12.32595,2.5155,H2S,18.74
80,0,3.3,255,98465,20094,98465,20094,12.30816,2.51187,H2S,18.71
81,0,3.3,255,98328,20067,98328,20067,12.29106,2.50838,H2S,18.67
82,0,3.3,255,98279,20056,98279,20056,12.28489,2.50712,H2S,18.66
83,0,3.3,255,98141,20028,98141,20028,12.26774,2.50362,H2S,18.63
84,0,3.3,255,98029,20006,98029,20006,12.25368,2.50075,H2S,18.6
85,0,3.3,255,97955,19990,97955,19990,12.24446,2.49887,H2S,18.59
86,0,3.3,255,97848,19969,97848,19969,12.23104,2.49613,H2S,18.56
87,0,3.3,255,97657,19930,97657,19930,12.20713,2.49125,H2S,18.52
88,0,3.3,255,97617,19922,97617,19922,12.20223,2.49025,H2S,18.51
89,0,3.3,255,97500,19898,97500,19898,12.18753,2.48725,H2S,18.48
90,0,3.3,255,97314,19860,97314,19860,12.16425,2.4825,H2S,18.43
91,0,3.3,255,97255,19848,97255,19848,12.1569,2.481,H2S,18.42
92,0,3.3,255,97118,19820,97118,19820,12.13975,2.4775,H2S,18.39
93,0,3.3,255,97014,19798,97014,19798,12.12686,2.47487,H2S,18.36
94,0,3.3,255,96828,19760,96828,19760,12.10359,2.47012,H2S,18.32
95,0,3.3,255,96735,19742,96735,19742,12.09198,2.46775,H2S,18.3
96,0,3.3,255,96583,19710,96583,19710,12.07296,2.46387,H2S,18.26
97,0,3.3,255,96490,19692,96490,19692,12.06135,2.4615,H2S,18.24
98,0,3.3,255,96437,19681,96437,19681,12.05464,2.46013,H2S,18.23
99,0,3.3,255,96328,19658,96328,19658,12.04111,2.45737,H2S,18.2
100,0,3.3,255,96128,19618,96128,19618,12.01603,2.45225,H2S,18.16
101,0,3.3,255,96094,19611,96094,19611,12.01176,2.45138,H2S,18.15
102,0,3.3,255,95927,19577,95927,19577,11.99094,2.44713,H2S,18.11
103,0,3.3,255,95868,19565,95868,19565,11.98359,2.44563,H2S,18.09
104,0,3.3,255,95751,19541,95751,19541,11.96889,2.44263,H2S,18.07
105,0,3.3,255,95559,19502,95559,19502,11.94497,2.43775,H2S,18.02
106,0,3.3,255,95530,19496,95530,19496,11.9413,2.437,H2S,18.01
107,0,3.3,255,95422,19474,95422,19474,11.92783,2.43425,H2S,17.99
108,0,3.3,255,95310,19451,95310,19451,11.91376,2.43138,H2S,17.96
109,0,3.3,255,95201,19428,95201,19428,11.90024,2.42862,H2S,17.94
110,0,3.3,255,95084,19405,95084,19405,11.88559,2.42563,H2S,17.91
111,0,3.3,255,94922,19372,94922,19372,11.86535,2.4215,H2S,17.87
112,0,3.3,255,94888,19364,94888,19364,11.86104,2.42062,H2S,17.86
113,0,3.3,255,94775,19342,94775,19342,11.84698,2.41775,H2S,17.84
114,0,3.3,255,94604,19306,94604,19306,11.82551,2.41337,H2S,17.8
115,0,3.3,255,94579,19302,94579,19302,11.82248,2.41275,H2S,17.79
116,0,3.3,255,94472,19280,94472,19280,11.809,2.41,H2S,17.76
117,0,3.3,255,94305,19246,94305,19246,11.78818,2.40575,H2S,17.73
118,0,3.3,255,94285,19242,94285,19242,11.78573,2.40525,H2S,17.72
119,0,3.3,255,94138,19212,94138,19212,11.76735,2.4015,H2S,17.69
120,0,3.3,255,94085,19201,94085,19201,11.76064,2.40013,H2S,17.67
121,0,3.3,255,93991,19182,93991,19182,11.74897,2.39775,H2S,17.65
122,0,3.3,255,93893,19162,93893,19162,11.73672,2.39525,H2S,17.63
123,0,3.3,255,93727,19128,93727,19128,11.7159,2.391,H2S,17.59
124,0,3.3,255,93717,19126,93717,19126,11.71468,2.39075,H2S,17.59
125,0,0.0,0,112131,22884,112131,22884,14.01645,2.8605,H2S,21.93
126,0,0.0,0,110098,22469,110098,22469,13.76229,2.80863,H2S,21.45
127,0,0.0,0,107520,21943,107520,21943,13.44011,2.74288,H2S,20.84
128,0,0.0,0,105026,21434,105026,21434,13.12833,2.67925,H2S,20.25
129,0,0.0,0,102610,20940,102610,20940,12.82634,2.61762,H2S,19.68
130,0,0.0,0,100302,20470,100302,20470,12.53787,2.55875,H2S,19.14
131,0,0.0,0,98088,20018,98088,20018,12.26103,2.50225,H2S,18.62
132,0,0.0,0,95956,19582,95956,19582,11.99456,2.44787,H2S,18.11
133,0,0.0,0,93874,19158,93874,19158,11.73428,2.39475,H2S,17.62
134,0,0.0,0,91909,18757,91909,18757,11.48869,2.34463,H2S,17.16
135,0,0.0,0,89969,18361,89969,18361,11.24614,2.29513,H2S,16.7
136,0,0.0,0,88136,17986,88136,17986,11.01701,2.24837,H2S,16.27
137,0,0.0,0,86392,17631,86392,17631,10.79901,2.20388,H2S,15.86
138,0,0.0,0,84696,17285,84696,17285,10.58709,2.16063,H2S,15.46
139,0,0.0,0,83060,16951,83060,16951,10.38251,2.11888,H2S,15.07
140,0,0.0,0,81516,16636,81516,16636,10.18955,2.0795,H2S,14.71
141,0,0.0,0,80007,16328,80007,16328,10.0009,2.041,H2S,14.35
142,0,0.0,0,78601,16041,78601,16041,9.82514,2.00513,H2S,14.02
143,0,0.0,0,77253,15766,77253,15766,9.65667,1.97075,H2S,13.7
144,0,0.0,0,75959,15502,75959,15502,9.49498,1.93775,H2S,13.4
145,0,0.0,0,74734,15252,74734,15252,9.34185,1.9065,H2S,13.11
146,0,0.0,0,73563,15012,73563,15012,9.19544,1.87662,H2S,12.83
147,0,0.0,0,72446,14785,72446,14785,9.05584,1.84813,H2S,12.57
148,0,0.0,0,71348,14560,71348,14560,8.91859,1.82012,H2S,12.31
149,0,0.0,0,70329,14352,70329,14352,8.79119,1.79412,H2S,12.07
150,0,0.0,0,69335,14150,69335,14150,8.66688,1.76875,H2S,11.83
151,0,0.0,0,68345,13948,68345,13948,8.54315,1.7435,H2S,11.6
152,0,0.0,0,67433,13762,67433,13762,8.42923,1.72025,H2S,11.39
153,0,0.0,0,66546,13580,66546,13580,8.31834,1.69762,H2S,11.18
154,0,0.0,0,65694,13407,65694,13407,8.21181,1.67588,H2S,10.98
155,0,0.0,0,64876,13240,64876,13240,8.1095,1.655,H2S,10.78
156,0,0.0,0,64077,13076,64077,13076,8.00964,1.63462,H2S,10.59
157,0,0.0,0,63303,12919,63303,12919,7.91291,1.61488,H2S,10.41
158,0,0.0,0,62582,12772,62582,12772,7.82285,1.5965,H2S,10.24
159,0,0.0,0,61867,12626,61867,12626,7.73343,1.57825,H2S,10.07
160,0,0.0,0,61176,12484,61176,12484,7.64704,1.56062,H2S,9.91
161,0,0.0,0,60505,12348,60505,12348,7.56315,1.5435,H2S,9.75
162,0,0.0,0,59868,12218,59868,12218,7.48353,1.52725,H2S,9.6
163,0,0.0,0,59245,12090,59245,12090,7.40571,1.51137,H2S,9.45
164,0,0.0,0,58662,11972,58662,11972,7.33285,1.4965,H2S,9.32
165,0,0.0,0,58065,11850,58065,11850,7.25813,1.48125,H2S,9.18
166,0,0.0,0,57491,11733,57491,11733,7.18649,1.46663,H2S,9.04
167,0,0.0,0,56923,11617,56923,11617,7.11544,1.45213,H2S,8.91
168,0,0.0,0,56423,11515,56423,11515,7.05296,1.43938,H2S,8.79
169,0,0.0,0,55923,11413,55923,11413,6.99049,1.42663,H2S,8.67
170,0,0.0,0,55399,11306,55399,11306,6.92492,1.41325,H2S,8.55
171,0,0.0,0,54934,11211,54934,11211,6.86676,1.40138,H2S,8.44
172,0,0.0,0,54463,11115,54463,11115,6.80796,1.38938,H2S,8.33
173,0,0.0,0,54041,11028,54041,11028,6.75524,1.37862,H2S,8.23
174,0,0.0,0,53591,10936,53591,10936,6.69889,1.36712,H2S,8.12
175,0,0.0,0,53199,10856,53199,10856,6.64989,1.35712,H2S,8.03
176,0,0.0,0,52768,10769,52768,10769,6.59604,1.34613,H2S,7.93
177,0,0.0,0,52386,10691,52386,10691,6.54826,1.33638,H2S,7.84
178,0,0.0,0,52008,10614,52008,10614,6.50108,1.32675,H2S,7.75
179,0,0.0,0,51640,10538,51640,10538,6.45511,1.31737,H2S,7.66
180,0,0.0,0,51283,10466,51283,10466,6.41043,1.30825,H2S,7.58
181,0,0.0,0,50960,10400,50960,10400,6.37,1.3,H2S,7.5
182,0,0.0,0,50602,10326,50602,10326,6.32526,1.29087,H2S,7.41
183,0,0.0,0,50288,10262,50288,10262,6.28606,1.28287,H2S,7.34
184,0,0.0,0,49994,10202,49994,10202,6.24931,1.27537,H2S,7.27
185,0,0.0,0,49695,10142,49695,10142,6.21197,1.26775,H2S,7.2
186,0,0.0,0,49392,10080,49392,10080,6.174,1.26,H2S,7.13
187,0,0.0,0,49122,10025,49122,10025,6.14034,1.25313,H2S,7.07
188,0,0.0,0,48828,9964,48828,9964,6.10354,1.24562,H2S,7.0
189,0,0.0,0,48578,9914,48578,9914,6.07233,1.23925,H2S,6.94
190,0,0.0,0,48328,9862,48328,9862,6.04106,1.23287,H2S,6.88
191,0,0.0,0,48093,9814,48093,9814,6.01166,1.22687,H2S,6.82
192,0,0.0,0,47843,9764,47843,9764,5.98045,1.2205,H2S,6.76
193,0,0.0,0,47608,9716,47608,9716,5.95105,1.2145,H2S,6.71
194,0,0.0,0,47402,9674,47402,9674,5.92532,1.20925,H2S,6.66
195,0,0.0,0,47187,9630,47187,9630,5.89838,1.20375,H2S,6.61
196,0,0.0,0,46971,9586,46971,9586,5.87143,1.19825,H2S,6.56
197,0,0.0,0,46770,9544,46770,9544,5.84629,1.19312,H2S,6.51
198,0,0.0,0,46584,9506,46584,9506,5.82301,1.18837,H2S,6.47
199,0,0.0,0,46403,9470,46403,9470,5.80038,1.18375,H2S,6.42
200,0,0.0,0,46231,9435,46231,9435,5.77896,1.17938,H2S,6.38
201,0,0.0,0,46045,9397,46045,9397,5.75569,1.17463,H2S,6.34
202,0,0.0,0,45864,9360,45864,9360,5.733,1.17,H2S,6.3
203,0,0.0,0,45707,9328,45707,9328,5.7134,1.166,H2S,6.26
204,0,0.0,0,45545,9294,45545,9294,5.69316,1.16187,H2S,6.22
205,0,0.0,0,45398,9265,45398,9265,5.67484,1.15813,H2S,6.19
206,0,0.0,0,45261,9237,45261,9237,5.65769,1.15463,H2S,6.15
207,0,0.0,0,45109,9206,45109,9206,5.63868,1.15075,H2S,6.12
208,0,0.0,0,44977,9179,44977,9179,5.62216,1.14738,H2S,6.09
209,0,0.0,0,44835,9150,44835,9150,5.60438,1.14375,H2S,6.05
210,0,0.0,0,44717,9126,44717,9126,5.58967,1.14075,H2S,6.03
211,0,0.0,0,44614,9105,44614,9105,5.57684,1.13813,H2S,6.0
212,0,0.0,0,44487,9079,44487,9079,5.56091,1.13488,H2S,5.97
213,0,0.0,0,44350,9051,44350,9051,5.54376,1.13138,H2S,5.94
214,0,0.0,0,44237,9028,44237,9028,5.52965,1.1285,H2S,5.91
215,0,0.0,0,44134,9006,44134,9006,5.51676,1.12587,H2S,5.89
216,0,0.0,0,44041,8988,44041,8988,5.50515,1.1235,H2S,5.87
217,0,0.0,0,43913,8962,43913,8962,5.48923,1.12025,H2S,5.84
218,0,0.0,0,43825,8944,43825,8944,5.4782,1.118,H2S,5.82
219,0,0.0,0,43717,8922,43717,8922,5.46473,1.11525,H2S,5.79
220,0,0.0,0,43654,8909,43654,8909,5.45679,1.11363,H2S,5.78
221,0,0.0,0,43555,8888,43555,8888,5.44449,1.11112,H2S,5.75
222,0,0.0,0,43482,8874,43482,8874,5.43533,1.10925,H2S,5.74
223,0,0.0,0,43394,8856,43394,8856,5.4243,1.107,H2S,5.71
224,0,0.0,0,43330,8842,43330,8842,5.41631,1.10537,H2S,5.7
225,0,0.0,0,43242,8824,43242,8824,5.40529,1.10312,H2S,5.68
226,0,0.0,0,43169,8810,43169,8810,5.39613,1.10125,H2S,5.66
227,0,0.0,0,43120,8800,43120,8800,5.39,1.1,H2S,5.65
228,0,0.0,0,43051,8786,43051,8786,5.38143,1.09825,H2S,5.63
229,0,0.0,0,42997,8775,42997,8775,5.37471,1.09688,H2S,5.62
230,0,0.0,0,42928,8760,42928,8760,5.36609,1.09512,H2S,5.6
231,0,0.0,0,42865,8748,42865,8748,5.35815,1.0935,H2S,5.59
232,0,0.0,0,42830,8740,42830,8740,5.35384,1.09262,H2S,5.58
233,0,0.0,0,42767,8728,42767,8728,5.3459,1.091,H2S,5.57
234,0,0.0,0,42718,8718,42718,8718,5.33978,1.08975,H2S,5.55
235,0,0.0,0,42659,8706,42659,8706,5.33242,1.08825,H2S,5.54
236,0,0.0,0,42639,8702,42639,8702,5.32998,1.08775,H2S,5.54
237,0,0.0,0,42586,8691,42586,8691,5.32326,1.08638,H2S,5.52
238,0,0.0,0,42556,8685,42556,8685,5.31959,1.08563,H2S,5.52
239,0,0.0,0,42527,8679,42527,8679,5.31591,1.08488,H2S,5.51
240,0,0.0,0,42478,8669,42478,8669,5.30979,1.08363,H2S,5.5
241,0,0.0,0,42478,8669,42478,8669,5.30979,1.08363,H2S,5.5
242,0,0.0,0,42468,8666,42468,8666,5.30851,1.08337,H2S,5.5
243,0,0.0,0,42448,8663,42448,8663,5.30611,1.08288,H2S,5.49
244,0,0.0,0,42434,8660,42434,8660,5.30425,1.0825,H2S,5.49
245,0,0.0,0,42414,8656,42414,8656,5.3018,1.082,H2S,5.48
246,0,0.0,0,42404,8654,42404,8654,5.30058,1.08175,H2S,5.48
247,0,0.0,0,42385,8650,42385,8650,5.29813,1.08125,H2S,5.48
248,0,0.0,0,42365,8646,42365,8646,5.29568,1.08075,H2S,5.47
249,0,0.0,0,42345,8642,42345,8642,5.29322,1.08025,H2S,5.47
0,0,3.3,255,35461,7237,35461,7237,4.43269,0.90463,H2S,3.84
1,0,3.3,255,37450,7642,37450,7642,4.68131,0.95537,H2S,4.31
2,0,3.3,255,40488,8262,40488,8262,5.06106,1.03287,H2S,5.03
3,0,3.3,255,43644,8907,43644,8907,5.45556,1.11338,H2S,5.77
4,0,3.3,255,46746,9540,46746,9540,5.84325,1.1925,H2S,6.5
5,0,3.3,255,49774,10158,49774,10158,6.22178,1.26975,H2S,7.22
6,0,3.3,255,52743,10764,52743,10764,6.59295,1.3455,H2S,7.92
7,0,3.3,255,55639,11355,55639,11355,6.95496,1.41938,H2S,8.6
8,0,3.3,255,58442,11926,58442,11926,7.30526,1.49087,H2S,9.26
9,0,3.3,255,61127,12474,61127,12474,7.64091,1.55937,H2S,9.9
10,0,3.3,255,63719,13004,63719,13004,7.96495,1.6255,H2S,10.51
11,0,3.3,255,66203,13510,66203,13510,8.27546,1.68887,H2S,11.1
12,0,3.3,255,68575,13994,68575,13994,8.57191,1.74937,H2S,11.65
13,0,3.3,255,70829,14455,70829,14455,8.85371,1.80688,H2S,12.19
14,0,3.3,255,72975,14893,72975,14893,9.12199,1.86163,H2S,12.69
15,0,3.3,255,75004,15307,75004,15307,9.37556,1.91338,H2S,13.17
16,0,3.3,255,76924,15698,76924,15698,9.61561,1.96237,H2S,13.62
17,0,3.3,255,78737,16068,78737,16068,9.84224,2.00862,H2S,14.05
18,0,3.3,255,80428,16414,80428,16414,10.05358,2.05175,H2S,14.45
19,0,3.3,255,82016,16738,82016,16738,10.25202,2.09225,H2S,14.83
20,0,3.3,255,83559,17053,83559,17053,10.44499,2.13163,H2S,15.19
21,0,3.3,255,84956,17338,84956,17338,10.61953,2.16725,H2S,15.52
22,0,3.3,255,86235,17599,86235,17599,10.77941,2.19988,H2S,15.82
23,0,3.3,255,87455,17848,87455,17848,10.9319,2.231,H2S,16.11
24,0,3.3,255,88592,18080,88592,18080,11.074,2.26,H2S,16.38
25,0,3.3,255,89640,18294,89640,18294,11.20508,2.28675,H2S,16.62
26,0,3.3,255,90615,18492,90615,18492,11.32694,2.31162,H2S,16.85
27,0,3.3,255,91478,18669,91478,18669,11.43479,2.33363,H2S,17.06
28,0,3.3,255,92325,18842,92325,18842,11.54073,2.35525,H2S,17.26
29,0,3.3,255,93134,19007,93134,19007,11.64181,2.37588,H2S,17.45
30,0,3.3,255,93928,19169,93928,19169,11.74104,2.39613,H2S,17.64
31,0,3.3,255,94609,19308,94609,19308,11.82615,2.4135,H2S,17.8
32,0,3.3,255,95241,19437,95241,19437,11.90519,2.42963,H2S,17.95
33,0,3.3,255,95765,19544,95765,19544,11.9707,2.443,H2S,18.07
34,0,3.3,255,96324,19658,96324,19658,12.04053,2.45725,H2S,18.2
35,0,3.3,255,96858,19766,96858,19766,12.10726,2.47087,H2S,18.33
36,0,3.3,255,97314,19860,97314,19860,12.16425,2.4825,H2S,18.43
37,0,3.3,255,97735,19946,97735,19946,12.21693,2.49325,H2S,18.53
